CSDUID,CSD,Period,IndicatorSummaryDescription,UnitOfMeasure,OriginalValue
4815802,"Stoney 142, 143, 144",2015,Couple Families Income (Median),$,35160.00000
4815802,"Stoney 142, 143, 144",2015,Lone-Parent Income (Median),$,17380.00000
4815802,"Stoney 142, 143, 144",2016,All Families Income (Median),$,24640.00000
4815802,"Stoney 142, 143, 144",2016,Couple Families Income (Median),$,35140.00000
4815802,"Stoney 142, 143, 144",2016,Lone-Parent Income (Median),$,19030.00000
4815802,"Stoney 142, 143, 144",2017,All Families Income (Median),$,27590.00000
4815802,"Stoney 142, 143, 144",2017,Couple Families Income (Median),$,37570.00000
4815802,"Stoney 142, 143, 144",2017,Lone-Parent Income (Median),$,22850.00000
4815802,"Stoney 142, 143, 144",2018,All Families Income (Median),$,27040.00000
4815802,"Stoney 142, 143, 144",2018,Couple Families Income (Median),$,39900.00000
4815802,"Stoney 142, 143, 144",2018,Lone-Parent Income (Median),$,21690.00000
4815802,"Stoney 142, 143, 144",2019,All Families Income (Median),$,34700.00000
4815802,"Stoney 142, 143, 144",2019,Couple Families Income (Median),$,46250.00000
4815802,"Stoney 142, 143, 144",2019,Lone-Parent Income (Median),$,29110.00000
4816037,Wood Buffalo,2000,All Families Income (Median),$,87124.48865
4816037,Wood Buffalo,2000,Couple Families Income (Median),$,95602.15232
4816037,Wood Buffalo,2000,Lone-Parent Income (Median),$,28024.72527
4816037,Wood Buffalo,2001,All Families Income (Median),$,96981.12460
4816037,Wood Buffalo,2001,Couple Families Income (Median),$,105806.66250
4816037,Wood Buffalo,2001,Lone-Parent Income (Median),$,32907.73109
4816037,Wood Buffalo,2002,All Families Income (Median),$,105226.83310
4816037,Wood Buffalo,2002,Couple Families Income (Median),$,114607.05990
4816037,Wood Buffalo,2002,Lone-Parent Income (Median),$,34193.20557
4816037,Wood Buffalo,2003,All Families Income (Median),$,105418.38070
4816037,Wood Buffalo,2003,Couple Families Income (Median),$,114945.54850
4816037,Wood Buffalo,2003,Lone-Parent Income (Median),$,33715.14196
4816037,Wood Buffalo,2004,All Families Income (Median),$,110966.69030
4816037,Wood Buffalo,2004,Couple Families Income (Median),$,119838.77550
4816037,Wood Buffalo,2004,Lone-Parent Income (Median),$,35499.83193
4816037,Wood Buffalo,2005,All Families Income (Median),$,120204.29450
4816037,Wood Buffalo,2005,Couple Families Income (Median),$,130098.41480
4816037,Wood Buffalo,2005,Lone-Parent Income (Median),$,38593.01948
4816037,Wood Buffalo,2006,All Families Income (Median),$,126863.92930
4816037,Wood Buffalo,2006,Couple Families Income (Median),$,136456.74200
4816037,Wood Buffalo,2006,Lone-Parent Income (Median),$,43256.43564
4816037,Wood Buffalo,2007,All Families Income (Median),$,142360.15690
4816037,Wood Buffalo,2007,Couple Families Income (Median),$,152049.83340
4816037,Wood Buffalo,2007,Lone-Parent Income (Median),$,47236.83417
4816037,Wood Buffalo,2008,All Families Income (Median),$,156102.14130
4816037,Wood Buffalo,2008,Couple Families Income (Median),$,166115.32320
4816037,Wood Buffalo,2008,Lone-Parent Income (Median),$,55047.15000
4816037,Wood Buffalo,2009,All Families Income (Median),$,164145.53180
4816037,Wood Buffalo,2009,Couple Families Income (Median),$,175242.06810
4816037,Wood Buffalo,2009,Lone-Parent Income (Median),$,53369.83108
4816037,Wood Buffalo,2010,All Families Income (Median),$,168492.74390
4816037,Wood Buffalo,2010,Couple Families Income (Median),$,178720.98460
4816037,Wood Buffalo,2010,Lone-Parent Income (Median),$,57703.36493
4816037,Wood Buffalo,2011,All Families Income (Median),$,174232.38560
4816037,Wood Buffalo,2011,Couple Families Income (Median),$,185023.43550
4816037,Wood Buffalo,2011,Lone-Parent Income (Median),$,58091.11111
4816037,Wood Buffalo,2012,All Families Income (Median),$,176715.05840
4816037,Wood Buffalo,2012,Couple Families Income (Median),$,188781.84690
4816037,Wood Buffalo,2012,Lone-Parent Income (Median),$,60878.61272
4816037,Wood Buffalo,2013,All Families Income (Median),$,180718.17950
4816037,Wood Buffalo,2013,Couple Families Income (Median),$,192167.67600
